yr_cde	trm_cde	room_cde	crs_cde	monday_cde	tuesday_cde	wednesday_cde	thursday_cde	friday_cde	saturday_cde	sunday_cde	begin_tim	end_tim
2022	Q1	CC03	AE   4712 011		T						1/1/00 9:00	1/1/00 11:50
2022	Q1	CC107	UX   3011 001	M		W	R				1/1/00 16:00	1/1/00 16:50
2022	Q1	CC107	TC   3010 101	M		W					1/1/00 17:00	1/1/00 18:15
2022	Q1	CC118	NU   4711 012	M	T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC118	NU   4711 013	M	T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC118	NU   4711 015	M	T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC118	NU   4711 014	M	T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC118	GS   1001 023			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC118	NU   4711 011	M	T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC118	SS   462  001	M		W		F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC118	NU   2820 014				R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC118	NU   2820 011				R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC118	NU   3320 001		T						1/1/00 11:00	1/1/00 12:50
2022	Q1	CC118	EB   4561 011					F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC118	NU   2820 013				R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC118	NU   3320 001	M							1/1/00 11:00	1/1/00 11:50
2022	Q1	CC118	EB   4561 012					F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC118	MA   235  005		T	W	R	F			1/1/00 13:00	1/1/00 13:50
2022	Q1	CC118	NU   4700 011	M							1/1/00 14:00	1/1/00 15:50
2022	Q1	CC118	NU   4700 014	M							1/1/00 14:00	1/1/00 15:50
2022	Q1	CC118	NU   3600 012		T			F			1/1/00 14:00	1/1/00 15:50
2022	Q1	CC118	NU   4700 012	M							1/1/00 14:00	1/1/00 15:50
2022	Q1	CC118	NU   3600 011		T			F			1/1/00 14:00	1/1/00 15:50
2022	Q1	CC118	NU   4700 013	M							1/1/00 14:00	1/1/00 15:50
2022	Q1	CC118	ME   1601 071				R				1/1/00 14:00	1/1/00 15:50
2022	Q1	CC118	CM   2200 032			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC118	CV   5210 101		T		R				1/1/00 16:30	1/1/00 17:45
2022	Q1	CC118	AE   5210 101		T		R				1/1/00 16:30	1/1/00 17:45
2022	Q1	CC118	CV   730  101	M							1/1/00 18:00	1/1/00 20:50
2022	Q1	CC121	ME   1601 011			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC121	ME   1601 011	M				F			1/1/00 8:00	1/1/00 8:50
2022	Q1	CC121	ME   1601 012	M				F			1/1/00 8:00	1/1/00 8:50
2022	Q1	CC121	ME   1601 012				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	CC121	NU   4600 001		T						1/1/00 9:00	1/1/00 9:50
2022	Q1	CC121	NU   4600 001	M							1/1/00 9:00	1/1/00 10:50
2022	Q1	CC121	ME   1601 061			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	CC121	NU   3302 011		T			F			1/1/00 10:00	1/1/00 11:50
2022	Q1	CC121	ME   1601 062				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	CC121	NU   3302 012		T			F			1/1/00 10:00	1/1/00 11:50
2022	Q1	CC121	EB   4561 012	M							1/1/00 11:00	1/1/00 11:50
2022	Q1	CC121	EB   4561 011	M							1/1/00 11:00	1/1/00 11:50
2022	Q1	CC121	NU   3000 012		T						1/1/00 12:00	1/1/00 13:50
2022	Q1	CC121	NU   3000 013		T						1/1/00 12:00	1/1/00 13:50
2022	Q1	CC121	NU   3000 011		T						1/1/00 12:00	1/1/00 13:50
2022	Q1	CC121	NU   3000 014		T						1/1/00 12:00	1/1/00 13:50
2022	Q1	CC121	GS   1001 011			W					1/1/00 12:00	1/1/00 13:50
2022	Q1	CC121	NU   3000 014					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC121	NU   3000 013					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC121	NU   3000 011					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC121	NU   3000 012					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC121	PH   2031 021	M			R				1/1/00 14:00	1/1/00 14:50
2022	Q1	CC121	NU   6010 801		T						1/1/00 14:00	1/1/00 16:50
2022	Q1	CC121	CM   2200 111				R				1/1/00 15:00	1/1/00 16:50
2022	Q1	CC121	CM   4311 031			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC121	NU   391  001					F			1/1/00 15:00	1/1/00 16:50
2022	Q1	CC121	SS   460  101	M		W					1/1/00 17:00	1/1/00 18:15
2022	Q1	CC121	AE   5404 101		T		R				1/1/00 17:30	1/1/00 18:45
2022	Q1	CC126	NU   4860 001	M							1/1/00 9:00	1/1/00 11:50
2022	Q1	CC126	NU   485  001		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC126	NU   455  801	M							1/1/00 17:00	1/1/00 18:50
2022	Q1	CC210	NU   2011 012			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC210	EB   3800 001	M	T		R				1/1/00 8:00	1/1/00 8:50
2022	Q1	CC210	NU   2011 013			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC210	NU   2011 011			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC210	EB   4910 001	M	T		R				1/1/00 9:00	1/1/00 9:50
2022	Q1	CC210	EB   4910 003	M	T		R				1/1/00 9:00	1/1/00 9:50
2022	Q1	CC210	EB   4910 004	M	T		R				1/1/00 9:00	1/1/00 9:50
2022	Q1	CC210	EB   4910 002	M	T		R				1/1/00 9:00	1/1/00 9:50
2022	Q1	CC210	EB   4910 005	M	T		R				1/1/00 9:00	1/1/00 9:50
2022	Q1	CC210	CM   2200 021			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	CC210	HU   332  001	M	T			F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC210	CH   223  011	M	T		R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC210	CH   223  012	M	T		R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC210	EB   3200 011		T		R				1/1/00 12:00	1/1/00 12:50
2022	Q1	CC210	EB   3200 013		T		R				1/1/00 12:00	1/1/00 12:50
2022	Q1	CC210	EB   3200 012		T		R				1/1/00 12:00	1/1/00 12:50
2022	Q1	CC210	EB   2001 001		T		R	F			1/1/00 13:00	1/1/00 13:50
2022	Q1	CC210	EB   2420 011			W					1/1/00 13:00	1/1/00 14:50
2022	Q1	CC210	EB   2420 012	M	T		R				1/1/00 14:00	1/1/00 14:50
2022	Q1	CC210	EB   2420 011	M	T		R				1/1/00 14:00	1/1/00 14:50
2022	Q1	CC210	AE   200  802		T		R				1/1/00 15:00	1/1/00 15:50
2022	Q1	CC210	EB   2420 012			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC210	CM   2200 032	M							1/1/00 15:00	1/1/00 16:50
2022	Q1	CC210	CM   2200 031	M							1/1/00 15:00	1/1/00 16:50
2022	Q1	CC210	CV   5220 101			W					1/1/00 17:00	1/1/00 19:50
2022	Q1	CC210	AE   5220 101			W					1/1/00 17:00	1/1/00 19:50
2022	Q1	CC210	CH   201  111		T		R				1/1/00 17:00	1/1/00 18:15
2022	Q1	CC210	NU   7210 801	M							1/1/00 17:30	1/1/00 20:20
2022	Q1	CC238	CH   200  011		T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC238	CH   201  011			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC238	CH   200  012					F			1/1/00 8:00	1/1/00 9:50
2022	Q1	CC238	CH   201  012				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	CC238	CH   223  012					F			1/1/00 10:00	1/1/00 11:50
2022	Q1	CC238	CH   200  032				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	CC238	CH   200  031		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC238	CH   223  011			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	CC238	CH   200  052			W					1/1/00 13:00	1/1/00 14:50
2022	Q1	CC238	CH   200  071				R				1/1/00 13:00	1/1/00 14:50
2022	Q1	CC238	CH   200  051		T						1/1/00 13:00	1/1/00 14:50
2022	Q1	CC238	CH   200  072					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC238	CH   200  082				R				1/1/00 15:00	1/1/00 16:50
2022	Q1	CC238	CH   200  081			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC238	CH   200  111		T						1/1/00 18:30	1/1/00 20:20
2022	Q1	CC238	CH   201  111				R				1/1/00 18:30	1/1/00 20:20
2022	Q1	CC240	CH   200A 091		T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC240	CH   200  021					F			1/1/00 8:00	1/1/00 9:50
2022	Q1	CC240	CH   2050 011				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	CC240	CH   200  092			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC240	CH   200  042					F			1/1/00 10:00	1/1/00 11:50
2022	Q1	CC240	CH   2050 021			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	CC240	CH   2050 022				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	CC240	CH   200  041		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC240	CH   200A 095		T						1/1/00 12:00	1/1/00 13:50
2022	Q1	CC240	CH   200  062					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC240	CH   200  022				R				1/1/00 13:00	1/1/00 14:50
2022	Q1	CC240	CH   200  061			W					1/1/00 13:00	1/1/00 14:50
2022	Q1	CC240	CH   200  096		T						1/1/00 14:00	1/1/00 15:50
2022	Q1	CC240	EB   3200 013			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC240	EB   3200 011			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC240	CH   200  112				R				1/1/00 18:30	1/1/00 20:20
2022	Q1	CC244	NU   4971 001	M							1/1/00 8:00	1/1/00 8:50
2022	Q1	CC244	EB   3820 001					F			1/1/00 9:00	1/1/00 10:50
2022	Q1	CC244	EB   3510 001	M	T	W	R				1/1/00 9:00	1/1/00 9:50
2022	Q1	CC244	CV   1001 022	M	T						1/1/00 10:00	1/1/00 10:50
2022	Q1	CC244	AE   1001 022	M	T						1/1/00 10:00	1/1/00 10:50
2022	Q1	CC244	AE   1001 021	M	T						1/1/00 10:00	1/1/00 10:50
2022	Q1	CC244	EB   1001 001				R				1/1/00 10:00	1/1/00 10:50
2022	Q1	CC244	CV   1001 021	M	T						1/1/00 10:00	1/1/00 10:50
2022	Q1	CC244	GS   1001 010		T			F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC244	CH   200  041	M		W	R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC244	CH   200  042	M		W	R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC244	AE   3201 003		T		R				1/1/00 12:00	1/1/00 13:50
2022	Q1	CC244	AE   200  003			W		F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC244	EB   4511 001	M	T		R				1/1/00 14:00	1/1/00 14:50
2022	Q1	CC244	CH   200  082	M	T			F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC244	CH   200  081	M	T			F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC244	GS   1003 004			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC244	NU   2000 002	M							1/1/00 16:00	1/1/00 17:50
2022	Q1	CC244	CH   200  112		T		R				1/1/00 17:00	1/1/00 18:15
2022	Q1	CC244	CH   200  111		T		R				1/1/00 17:00	1/1/00 18:15
2022	Q1	CC256	EB   3410 011		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC256	EB   3410 012				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	CC256	EB   3410 011	M				F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC256	EB   3410 012	M				F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC256	BI   102  011		T						1/1/00 12:00	1/1/00 13:50
2022	Q1	CC256	BI   102  012					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC256	BI   102  021			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC256	BI   102  022				R				1/1/00 15:00	1/1/00 16:50
2022	Q1	CC259	EB   4910 002			W					1/1/00 9:00	1/1/00 11:50
2022	Q1	CC259	EB   4910 001			W					1/1/00 9:00	1/1/00 11:50
2022	Q1	CC259	EB   4561 011		T						1/1/00 11:00	1/1/00 13:50
2022	Q1	CC259	EB   4561 012				R				1/1/00 11:00	1/1/00 13:50
2022	Q1	CC259	EB   3200 011		T						1/1/00 15:00	1/1/00 16:50
2022	Q1	CC259	EB   3200 012			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC259	EB   3200 013				R				1/1/00 15:00	1/1/00 16:50
2022	Q1	CC296	EB   4910 005			W					1/1/00 9:00	1/1/00 11:50
2022	Q1	CC296	EB   4910 004			W					1/1/00 9:00	1/1/00 11:50
2022	Q1	CC296	EB   4910 003			W					1/1/00 9:00	1/1/00 11:50
2022	Q1	CC35	AE   200  001	M		W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC35	CM   3112 011				R				1/1/00 8:00	1/1/00 8:50
2022	Q1	CC35	CM   3112 011		T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC35	EN   441  011					F			1/1/00 10:00	1/1/00 11:50
2022	Q1	CC35	IE   1003 001	M							1/1/00 10:00	1/1/00 10:50
2022	Q1	CC35	AE   2001 011		T						1/1/00 10:00	1/1/00 10:50
2022	Q1	CC35	EN   441  011			W					1/1/00 11:00	1/1/00 12:50
2022	Q1	CC35	AE   3201 002	M	T		R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC35	AE   2001 021		T						1/1/00 12:00	1/1/00 12:50
2022	Q1	CC35	EN   441  021		T		R				1/1/00 13:00	1/1/00 14:50
2022	Q1	CC35	AE   4412 001	M		W					1/1/00 14:00	1/1/00 15:50
2022	Q1	CC35	AE   3601 002		T		R				1/1/00 15:00	1/1/00 16:50
2022	Q1	CC35	AE   4412 101	M		W					1/1/00 16:00	1/1/00 17:50
2022	Q1	CC35	AE   5980 101		T		R				1/1/00 17:00	1/1/00 18:15
2022	Q1	CC35	CM   4512 101	M							1/1/00 18:00	1/1/00 20:50
2022	Q1	CC43	GS   1001 001		T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC43	CV   310  012	M		W	R				1/1/00 8:00	1/1/00 8:50
2022	Q1	CC43	CV   310  011	M		W	R				1/1/00 8:00	1/1/00 8:50
2022	Q1	CC43	CM   2121 012	M				F			1/1/00 9:00	1/1/00 9:50
2022	Q1	CC43	AE   4311 021			W					1/1/00 9:00	1/1/00 10:50
2022	Q1	CC43	CM   2121 011	M				F			1/1/00 9:00	1/1/00 9:50
2022	Q1	CC43	EB   1001 001	M	T						1/1/00 10:00	1/1/00 10:50
2022	Q1	CC43	IE   1003 001					F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC43	CM   4311 011				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	CC43	AE   3301 001	M	T	W		F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC43	AE   2001 021				R				1/1/00 12:00	1/1/00 13:50
2022	Q1	CC43	GS   1001 013			W					1/1/00 14:00	1/1/00 15:50
2022	Q1	CC43	AE   3301 002	M	T		R	F			1/1/00 14:00	1/1/00 14:50
2022	Q1	CC43	CM   4311 031	M	T			F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC43	AE   3201 004	M	T	W	R				1/1/00 16:00	1/1/00 16:50
2022	Q1	CC43	AE   6590 101	M							1/1/00 17:00	1/1/00 19:50
2022	Q1	CC43	AE   5232 101		T						1/1/00 18:00	1/1/00 20:50
2022	Q1	CC43	CV   5232 101		T						1/1/00 18:00	1/1/00 20:50
2022	Q1	CC44	AE   1001 011				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	CC44	AE   1001 011	M	T						1/1/00 8:00	1/1/00 8:50
2022	Q1	CC44	CV   1001 011	M	T						1/1/00 8:00	1/1/00 8:50
2022	Q1	CC44	CV   1001 011				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	CC44	AE   4311 021	M							1/1/00 9:00	1/1/00 10:50
2022	Q1	CC44	AE   1001 032			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	CV   1001 032			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	CV   1001 022			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	AE   1001 031		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	NU   3400 011					F			1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	CV   1001 021				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	AE   1001 021				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	NU   3400 012					F			1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	CV   1001 031		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	AE   1001 022			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	CC44	NU   390  001		T						1/1/00 13:00	1/1/00 14:50
2022	Q1	CC44	NU   4870X002					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC44	NU   4870 002					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	CC44	CV   1001 041				R				1/1/00 14:00	1/1/00 15:50
2022	Q1	CC44	AE   1001 041	M		W					1/1/00 14:00	1/1/00 14:50
2022	Q1	CC44	AE   1001 041				R				1/1/00 14:00	1/1/00 15:50
2022	Q1	CC44	CV   1001 041	M		W					1/1/00 14:00	1/1/00 14:50
2022	Q1	CC44	AE   1001 051		T						1/1/00 15:00	1/1/00 16:50
2022	Q1	CC44	CV   1001 051		T						1/1/00 15:00	1/1/00 16:50
2022	Q1	CC44	CV   5310 001	M		W		F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC44	AE   1001 051	M			R				1/1/00 16:00	1/1/00 16:50
2022	Q1	CC44	CV   1001 051	M			R				1/1/00 16:00	1/1/00 16:50
2022	Q1	CC44	CV   5260 101	M							1/1/00 17:00	1/1/00 19:50
2022	Q1	CC44	AE   5402 101		T						1/1/00 17:00	1/1/00 19:50
2022	Q1	CC44	CM   7005 801			W					1/1/00 18:00	1/1/00 20:50
2022	Q1	CC45	MA   120A 009	M	T	W	R	F			1/1/00 8:00	1/1/00 8:50
2022	Q1	CC45	HU   488  001		T		R	F			1/1/00 9:00	1/1/00 9:50
2022	Q1	CC45	CM   2200 022				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	CC45	CM   4311 011	M		W		F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC45	CV   3320 001	M	T	W		F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC45	GS   1001 024		T		R				1/1/00 12:00	1/1/00 12:50
2022	Q1	CC45	NU   4880 001		T						1/1/00 13:00	1/1/00 13:50
2022	Q1	CC45	AE   200  801		T		R				1/1/00 14:00	1/1/00 14:50
2022	Q1	CC45	CV   5300 001	M		W		F			1/1/00 14:00	1/1/00 14:50
2022	Q1	CC45	AE   5230 001		T		R				1/1/00 15:00	1/1/00 16:15
2022	Q1	CC45	CV   5230 001		T		R				1/1/00 15:00	1/1/00 16:15
2022	Q1	CC45	IE   423  002	M		W		F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC45	CV   510  001	M		W					1/1/00 16:00	1/1/00 17:15
2022	Q1	CC45	SS   461  101		T		R				1/1/00 17:00	1/1/00 18:15
2022	Q1	CC45	CM   5040 801	M							1/1/00 18:00	1/1/00 20:50
2022	Q1	CC46	MA   262  001	M	T			F			1/1/00 9:00	1/1/00 9:50
2022	Q1	CC46	CM   2200 021		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC46	CM   2200 022		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC46	IE   340  001	M		W		F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC46	AE   3201 002			W					1/1/00 11:00	1/1/00 11:50
2022	Q1	CC46	AE   1001 031	M			R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC46	CV   1001 031	M			R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC46	AE   1001 032	M			R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC46	CV   1001 032	M			R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC46	AE   3601 001		T		R				1/1/00 12:00	1/1/00 13:50
2022	Q1	CC46	CM   2121 022	M				F			1/1/00 14:00	1/1/00 14:50
2022	Q1	CC46	CM   2121 021	M				F			1/1/00 14:00	1/1/00 14:50
2022	Q1	CC46	GS   1001 014		T		R				1/1/00 14:00	1/1/00 14:50
2022	Q1	CC46	HU   438  002	M		W		F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC46	AE   5520 101		T		R				1/1/00 15:00	1/1/00 16:15
2022	Q1	CC47	GS   1001 004				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	CC47	AC   4204 001	M	T	W		F			1/1/00 8:00	1/1/00 8:50
2022	Q1	CC47	ME   3105 021	M	T			F			1/1/00 9:00	1/1/00 9:50
2022	Q1	CC47	ME   3105 022	M	T			F			1/1/00 9:00	1/1/00 9:50
2022	Q1	CC47	MA   3611 001	M	T		R	F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC47	GS   1002 002				R				1/1/00 11:00	1/1/00 12:50
2022	Q1	CC47	EE   4601 001	M		W		F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC47	GS   1003 002		T						1/1/00 11:00	1/1/00 12:50
2022	Q1	CC47	EE   5601 001	M		W		F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC47	HU   438  001		T	W		F			1/1/00 13:00	1/1/00 13:50
2022	Q1	CC47	EB   3610 001	M	T	W	R				1/1/00 14:00	1/1/00 14:50
2022	Q1	CC47	ME   3103 004	M		W		F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC47	EN   441  031		T		R				1/1/00 15:00	1/1/00 16:50
2022	Q1	CC47	HU   432  101	M		W					1/1/00 17:00	1/1/00 18:15
2022	Q1	CC48	NU   3100 001		T						1/1/00 8:00	1/1/00 8:50
2022	Q1	CC48	NU   391  001				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	CC48	GS   1001 001	M				F			1/1/00 8:00	1/1/00 8:50
2022	Q1	CC48	EE   3102 011	M		W		F			1/1/00 9:00	1/1/00 9:50
2022	Q1	CC48	AE   4712 021		T						1/1/00 9:00	1/1/00 11:50
2022	Q1	CC48	ME   4302 022	M			R	F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC48	ME   4302 021	M			R	F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC48	ME   1601 051	M				F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC48	ME   1601 052	M				F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC48	GS   1001 011		T		R				1/1/00 12:00	1/1/00 12:50
2022	Q1	CC48	NU   290  001		T	W					1/1/00 13:00	1/1/00 14:50
2022	Q1	CC48	NU   390  001					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	CC48	NU   2520 013	M							1/1/00 14:00	1/1/00 15:50
2022	Q1	CC48	NU   2520 012	M							1/1/00 14:00	1/1/00 15:50
2022	Q1	CC48	NU   2520 011	M							1/1/00 14:00	1/1/00 15:50
2022	Q1	CC48	NU   2520 014	M							1/1/00 14:00	1/1/00 15:50
2022	Q1	CC48	GS   1001 022		T			F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC48	SS   415G 001	M	T		R				1/1/00 16:00	1/1/00 16:50
2022	Q1	CC48	HU   413G 101	M		W					1/1/00 17:00	1/1/00 18:50
2022	Q1	CC48	NU   6220 801		T						1/1/00 17:30	1/1/00 20:20
2022	Q1	CC49	CM   2121 012				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	CC49	CM   2121 011			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC49	CM   2121 021			W					1/1/00 13:00	1/1/00 14:50
2022	Q1	CC49	CM   2121 022				R				1/1/00 14:00	1/1/00 15:50
2022	Q1	CC50	CV   310  012					F			1/1/00 8:00	1/1/00 9:50
2022	Q1	CC50	CV   310  011		T						1/1/00 8:00	1/1/00 9:50
2022	Q1	CC50	CV   320  011			W					1/1/00 9:00	1/1/00 10:50
2022	Q1	CC50	CV   310  022					F			1/1/00 10:00	1/1/00 11:50
2022	Q1	CC50	CV   310  021		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC50	CV   310  021	M		W	R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC50	CV   310  022	M		W	R				1/1/00 11:00	1/1/00 11:50
2022	Q1	CC50	CV   550  001		T		R				1/1/00 13:00	1/1/00 14:15
2022	Q1	CC50	CV   320  012			W					1/1/00 13:00	1/1/00 14:50
2022	Q1	CC50	CM   3112 011					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	CC50	CV   320  022				R				1/1/00 15:00	1/1/00 16:50
2022	Q1	CC50	CV   320  021			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	CC51	NU   2820 013	M							1/1/00 8:00	1/1/00 9:50
2022	Q1	CC51	NU   2820 011	M							1/1/00 8:00	1/1/00 9:50
2022	Q1	CC51	NU   2820 014	M							1/1/00 8:00	1/1/00 9:50
2022	Q1	CC51	NU   2520 013					F			1/1/00 9:00	1/1/00 10:50
2022	Q1	CC51	GS   1001 006		T		R				1/1/00 9:00	1/1/00 9:50
2022	Q1	CC51	NU   2520 012					F			1/1/00 9:00	1/1/00 10:50
2022	Q1	CC51	NU   2520 011					F			1/1/00 9:00	1/1/00 10:50
2022	Q1	CC51	GS   1001 009			W					1/1/00 9:00	1/1/00 10:50
2022	Q1	CC51	NU   2520 014					F			1/1/00 9:00	1/1/00 10:50
2022	Q1	CC51	NU   2000 001	M	T						1/1/00 10:00	1/1/00 11:50
2022	Q1	CC51	GS   1001 020				R				1/1/00 12:00	1/1/00 13:50
2022	Q1	CC51	GS   1001 020		T			F			1/1/00 13:00	1/1/00 13:50
2022	Q1	CC51	NU   4961 001	M							1/1/00 14:00	1/1/00 14:50
2022	Q1	CC51	MA   120A 006		T	W	R	F			1/1/00 14:00	1/1/00 14:50
2022	Q1	CC51	SS   461  001	M		W	R				1/1/00 15:00	1/1/00 15:50
2022	Q1	CC51	GS   1003 004					F			1/1/00 15:00	1/1/00 15:50
2022	Q1	CC51	GS   1001 017		T						1/1/00 15:00	1/1/00 16:50
2022	Q1	CC51	HU   4480 002	M		W	R				1/1/00 16:00	1/1/00 16:50
2022	Q1	CC51	OR   402  102		T						1/1/00 17:00	1/1/00 17:50
2022	Q1	CC51	OR   402  101	M							1/1/00 17:00	1/1/00 17:50
2022	Q1	CC53	GS   1001 002	M				F			1/1/00 8:00	1/1/00 8:50
2022	Q1	CC53	NU   2011 022		T	W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC53	NU   2011 021		T	W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC53	NU   2011 023		T	W					1/1/00 8:00	1/1/00 9:50
2022	Q1	CC53	IE   1000 001	M				F			1/1/00 9:00	1/1/00 9:50
2022	Q1	CC53	ME   321  002	M		W		F			1/1/00 10:00	1/1/00 10:50
2022	Q1	CC53	NU   3400 012		T						1/1/00 10:00	1/1/00 10:50
2022	Q1	CC53	NU   3400 011		T						1/1/00 10:00	1/1/00 10:50
2022	Q1	CC53	ME   460  041	M	T			F			1/1/00 11:00	1/1/00 11:50
2022	Q1	CC53	GS   1001 024			W					1/1/00 12:00	1/1/00 13:50
