id_num	yr_cde	trm_cde	crs_cde	lead_instructr_id	crs_enrollment
234673	2022	Q1	MA   120A 008	237468	28
235249	2022	Q1	MA   120A 008	237468	28
235971	2022	Q1	MA   120A 008	237468	28
235633	2022	Q1	MA   137  004	237465	27
235884	2022	Q1	MA   137  004	237465	27
235992	2022	Q1	MA   137  004	237465	27
234643	2022	Q1	MA   137  004	237465	27
235746	2022	Q1	MA   137  004	237465	27
235668	2022	Q1	MA   137  004	237465	27
236309	2022	Q1	MA   137  004	237465	27
236104	2022	Q1	MA   137  004	237465	27
235669	2022	Q1	MA   137  004	237465	27
234768	2022	Q1	MA   137  004	237465	27
235940	2022	Q1	MA   137  004	237465	27
235624	2022	Q1	MA   137  004	237465	27
235710	2022	Q1	MA   137  004	237465	27
236091	2022	Q1	MA   137  004	237465	27
236010	2022	Q1	MA   137  004	237465	27
235889	2022	Q1	MA   137  004	237465	27
235628	2022	Q1	MA   137  004	237465	27
235821	2022	Q1	MA   137  004	237465	27
235274	2022	Q1	MA   137  004	237465	27
235893	2022	Q1	MA   137  004	237465	27
235739	2022	Q1	MA   137  004	237465	27
235979	2022	Q1	MA   137  004	237465	27
235630	2022	Q1	MA   137  004	237465	27
236062	2022	Q1	MA   137  004	237465	27
235792	2022	Q1	MA   137  004	237465	27
236041	2022	Q1	MA   137  004	237465	27
236018	2022	Q1	MA   137  004	237465	27
236515	2022	Q1	MA   2323 002	237472	28
236441	2022	Q1	MA   2323 002	237472	28
235871	2022	Q1	MA   2323 002	237472	28
234702	2022	Q1	MA   2323 002	237472	28
235062	2022	Q1	MA   2323 002	237472	28
235522	2022	Q1	MA   2323 002	237472	28
235221	2022	Q1	MA   2323 002	237472	28
234807	2022	Q1	MA   2323 002	237472	28
235906	2022	Q1	MA   2323 002	237472	28
235907	2022	Q1	MA   2323 002	237472	28
235803	2022	Q1	MA   2323 002	237472	28
234706	2022	Q1	MA   2323 002	237472	28
235855	2022	Q1	MA   2323 002	237472	28
235030	2022	Q1	MA   2323 002	237472	28
235525	2022	Q1	MA   2323 002	237472	28
236530	2022	Q1	MA   2323 002	237472	28
236097	2022	Q1	MA   2323 002	237472	28
236531	2022	Q1	MA   2323 002	237472	28
234794	2022	Q1	MA   2323 002	237472	28
236890	2022	Q1	MA   2323 002	237472	28
235262	2022	Q1	MA   2323 002	237472	28
236459	2022	Q1	MA   2323 002	237472	28
234731	2022	Q1	MA   2323 002	237472	28
236407	2022	Q1	MA   2323 002	237472	28
235020	2022	Q1	MA   2323 002	237472	28
235533	2022	Q1	MA   2323 002	237472	28
234719	2022	Q1	MA   2323 002	237472	28
236108	2022	Q1	MA   2323 002	237472	28
235813	2022	Q1	MA   235  002	237468	29
236388	2022	Q1	MA   235  002	237468	29
236024	2022	Q1	MA   235  002	237468	29
234704	2022	Q1	MA   235  002	237468	29
234620	2022	Q1	MA   235  002	237468	29
236417	2022	Q1	MA   235  002	237468	29
236418	2022	Q1	MA   235  002	237468	29
236445	2022	Q1	MA   235  002	237468	29
236490	2022	Q1	MA   235  002	237468	29
236526	2022	Q1	MA   235  002	237468	29
235802	2022	Q1	MA   235  002	237468	29
235446	2022	Q1	MA   235  002	237468	29
236851	2022	Q1	MA   235  002	237468	29
235975	2022	Q1	MA   235  002	237468	29
236449	2022	Q1	MA   235  002	237468	29
235751	2022	Q1	MA   235  002	237468	29
234634	2022	Q1	MA   235  002	237468	29
235512	2022	Q1	MA   235  002	237468	29
236427	2022	Q1	MA   235  002	237468	29
236501	2022	Q1	MA   235  002	237468	29
235978	2022	Q1	MA   235  002	237468	29
236451	2022	Q1	MA   235  002	237468	29
236027	2022	Q1	MA   235  002	237468	29
236038	2022	Q1	MA   235  002	237468	29
235912	2022	Q1	MA   235  002	237468	29
236504	2022	Q1	MA   235  002	237468	29
236848	2022	Q1	MA   235  002	237468	29
236535	2022	Q1	MA   235  002	237468	29
236436	2022	Q1	MA   235  002	237468	29
236819	2022	Q1	MA   383  003	237317	25
236751	2022	Q1	MA   383  003	237317	25
235535	2022	Q1	MA   383  003	237317	25
236915	2022	Q1	MA   383  003	237317	25
236916	2022	Q1	MA   383  003	237317	25
236917	2022	Q1	MA   383  003	237317	25
236813	2022	Q1	MA   383  003	237317	25
236918	2022	Q1	MA   383  003	237317	25
236776	2022	Q1	MA   383  003	237317	25
234866	2022	Q1	MA   383  003	237317	25
236807	2022	Q1	MA   383  003	237317	25
236919	2022	Q1	MA   383  003	237317	25
236920	2022	Q1	MA   383  003	237317	25
236921	2022	Q1	MA   383  003	237317	25
236922	2022	Q1	MA   383  003	237317	25
236265	2022	Q1	MA   383  003	237317	25
236097	2022	Q1	MA   383  003	237317	25
235474	2022	Q1	MA   383  003	237317	25
234714	2022	Q1	MA   383  003	237317	25
236093	2022	Q1	MA   383  003	237317	25
236923	2022	Q1	MA   383  003	237317	25
236632	2022	Q1	MA   383  003	237317	25
236924	2022	Q1	MA   383  003	237317	25
234584	2022	Q1	MA   383  003	237317	25
236925	2022	Q1	MA   383  003	237317	25
236754	2022	Q1	ME   490  020	237508	15
236863	2022	Q1	ME   490  020	237508	15
236944	2022	Q1	ME   490  020	237508	15
236866	2022	Q1	ME   490  020	237508	15
236941	2022	Q1	ME   490  020	237508	15
236806	2022	Q1	ME   490  020	237508	15
237140	2022	Q1	ME   490  020	237508	15
237141	2022	Q1	ME   490  020	237508	15
237132	2022	Q1	ME   490  020	237508	15
236843	2022	Q1	ME   490  020	237508	15
237134	2022	Q1	ME   490  020	237508	15
237121	2022	Q1	ME   490  020	237508	15
236765	2022	Q1	ME   490  020	237508	15
237073	2022	Q1	ME   490  020	237508	15
237137	2022	Q1	ME   490  020	237508	15
