id_num	yr_cde	trm_cde	crs_cde	lead_instructr_id	crs_enrollment
236337	2022	Q1	CV   310  011	237405	10
236338	2022	Q1	CV   310  011	237405	10
234805	2022	Q1	CV   310  011	237405	10
234831	2022	Q1	CV   310  011	237405	10
234811	2022	Q1	CV   310  011	237405	10
234812	2022	Q1	CV   310  011	237405	10
236044	2022	Q1	CV   310  011	237405	10
236339	2022	Q1	CV   310  011	237405	10
234853	2022	Q1	CV   310  011	237405	10
234815	2022	Q1	CV   310  011	237405	10
234803	2022	Q1	CV   310  012	237405	10
234844	2022	Q1	CV   310  012	237405	10
234823	2022	Q1	CV   310  012	237405	10
234824	2022	Q1	CV   310  012	237405	10
234806	2022	Q1	CV   310  012	237405	10
234807	2022	Q1	CV   310  012	237405	10
234809	2022	Q1	CV   310  012	237405	10
234810	2022	Q1	CV   310  012	237405	10
234891	2022	Q1	CV   310  012	237405	10
234814	2022	Q1	CV   310  012	237405	10
234816	2022	Q1	CV   310  021	237405	11
236340	2022	Q1	CV   310  021	237405	11
234783	2022	Q1	CV   310  021	237405	11
234786	2022	Q1	CV   310  021	237405	11
235191	2022	Q1	CV   310  021	237405	11
234789	2022	Q1	CV   310  021	237405	11
234796	2022	Q1	CV   310  021	237405	11
236040	2022	Q1	CV   310  021	237405	11
234762	2022	Q1	CV   310  021	237405	11
234798	2022	Q1	CV   310  021	237405	11
234841	2022	Q1	CV   310  021	237405	11
234821	2022	Q1	CV   310  022	237405	9
234846	2022	Q1	CV   310  022	237405	9
234825	2022	Q1	CV   310  022	237405	9
234784	2022	Q1	CV   310  022	237405	9
234849	2022	Q1	CV   310  022	237405	9
234787	2022	Q1	CV   310  022	237405	9
234834	2022	Q1	CV   310  022	237405	9
234795	2022	Q1	CV   310  022	237405	9
234797	2022	Q1	CV   310  022	237405	9
234816	2022	Q1	CV   320  011	237319	8
234805	2022	Q1	CV   320  011	237319	8
234806	2022	Q1	CV   320  011	237319	8
234846	2022	Q1	CV   320  011	237319	8
234809	2022	Q1	CV   320  011	237319	8
234849	2022	Q1	CV   320  011	237319	8
234810	2022	Q1	CV   320  011	237319	8
234814	2022	Q1	CV   320  011	237319	8
234824	2022	Q1	CV   320  012	237319	10
234783	2022	Q1	CV   320  012	237319	10
234786	2022	Q1	CV   320  012	237319	10
234711	2022	Q1	CV   320  012	237319	10
234898	2022	Q1	CV   320  012	237319	10
234811	2022	Q1	CV   320  012	237319	10
234762	2022	Q1	CV   320  012	237319	10
234797	2022	Q1	CV   320  012	237319	10
234838	2022	Q1	CV   320  012	237319	10
234900	2022	Q1	CV   320  012	237319	10
234821	2022	Q1	CV   320  021	237319	7
234807	2022	Q1	CV   320  021	237319	7
234825	2022	Q1	CV   320  021	237319	7
234789	2022	Q1	CV   320  021	237319	7
234812	2022	Q1	CV   320  021	237319	7
234815	2022	Q1	CV   320  021	237319	7
234841	2022	Q1	CV   320  021	237319	7
234803	2022	Q1	CV   320  022	237319	9
234823	2022	Q1	CV   320  022	237319	9
234784	2022	Q1	CV   320  022	237319	9
234787	2022	Q1	CV   320  022	237319	9
234795	2022	Q1	CV   320  022	237319	9
234796	2022	Q1	CV   320  022	237319	9
236040	2022	Q1	CV   320  022	237319	9
234798	2022	Q1	CV   320  022	237319	9
236339	2022	Q1	CV   320  022	237319	9
236338	2022	Q1	CV   3320 001	237406	15
235180	2022	Q1	CV   3320 001	237406	15
236047	2022	Q1	CV   3320 001	237406	15
234847	2022	Q1	CV   3320 001	237406	15
235186	2022	Q1	CV   3320 001	237406	15
234829	2022	Q1	CV   3320 001	237406	15
235189	2022	Q1	CV   3320 001	237406	15
234831	2022	Q1	CV   3320 001	237406	15
236049	2022	Q1	CV   3320 001	237406	15
236341	2022	Q1	CV   3320 001	237406	15
236050	2022	Q1	CV   3320 001	237406	15
236044	2022	Q1	CV   3320 001	237406	15
236051	2022	Q1	CV   3320 001	237406	15
236339	2022	Q1	CV   3320 001	237406	15
236052	2022	Q1	CV   3320 001	237406	15
235196	2022	Q1	CV   3900 001	237321	10
234887	2022	Q1	CV   3900 001	237321	10
235180	2022	Q1	CV   3900 001	237321	10
234806	2022	Q1	CV   3900 001	237321	10
236342	2022	Q1	CV   3900 001	237321	10
234778	2022	Q1	CV   3900 001	237321	10
234810	2022	Q1	CV   3900 001	237321	10
234895	2022	Q1	CV   3900 001	237321	10
236343	2022	Q1	CV   3900 001	237321	10
234872	2022	Q1	CV   3900 001	237321	10
236344	2022	Q1	CV   510  001	237407	5
235132	2022	Q1	CV   510  001	237407	5
235134	2022	Q1	CV   510  001	237407	5
236056	2022	Q1	CV   510  001	237407	5
236345	2022	Q1	CV   510  001	237407	5
236337	2022	Q1	CV   5210 101	237325	8
235179	2022	Q1	CV   5210 101	237325	8
235184	2022	Q1	CV   5210 101	237325	8
236043	2022	Q1	CV   5210 101	237325	8
235187	2022	Q1	CV   5210 101	237325	8
236346	2022	Q1	CV   5210 101	237325	8
235194	2022	Q1	CV   5210 101	237325	8
235212	2022	Q1	CV   5210 101	237325	8
236337	2022	Q1	CV   5220 101	237335	10
235179	2022	Q1	CV   5220 101	237335	10
235184	2022	Q1	CV   5220 101	237335	10
236043	2022	Q1	CV   5220 101	237335	10
236340	2022	Q1	CV   5220 101	237335	10
235187	2022	Q1	CV   5220 101	237335	10
236346	2022	Q1	CV   5220 101	237335	10
236347	2022	Q1	CV   5220 101	237335	10
235194	2022	Q1	CV   5220 101	237335	10
235212	2022	Q1	CV   5220 101	237335	10
234943	2022	Q1	CV   5230 001	237330	10
235102	2022	Q1	CV   5230 001	237330	10
234903	2022	Q1	CV   5230 001	237330	10
236340	2022	Q1	CV   5230 001	237330	10
236348	2022	Q1	CV   5230 001	237330	10
236341	2022	Q1	CV   5230 001	237330	10
236346	2022	Q1	CV   5230 001	237330	10
236055	2022	Q1	CV   5230 001	237330	10
236347	2022	Q1	CV   5230 001	237330	10
236349	2022	Q1	CV   5230 001	237330	10
236341	2022	Q1	CV   5232 101	237336	1
234943	2022	Q1	CV   5260 101	237408	7
235102	2022	Q1	CV   5260 101	237408	7
236340	2022	Q1	CV   5260 101	237408	7
236348	2022	Q1	CV   5260 101	237408	7
236341	2022	Q1	CV   5260 101	237408	7
236346	2022	Q1	CV   5260 101	237408	7
234892	2022	Q1	CV   5260 101	237408	7
236337	2022	Q1	CV   5300 001	237406	12
236047	2022	Q1	CV   5300 001	237406	12
236348	2022	Q1	CV   5300 001	237406	12
234829	2022	Q1	CV   5300 001	237406	12
236049	2022	Q1	CV   5300 001	237406	12
236050	2022	Q1	CV   5300 001	237406	12
236344	2022	Q1	CV   5300 001	237406	12
235132	2022	Q1	CV   5300 001	237406	12
235134	2022	Q1	CV   5300 001	237406	12
236051	2022	Q1	CV   5300 001	237406	12
236052	2022	Q1	CV   5300 001	237406	12
236345	2022	Q1	CV   5300 001	237406	12
235182	2022	Q1	CV   550  001	237409	4
234845	2022	Q1	CV   550  001	237409	4
235192	2022	Q1	CV   550  001	237409	4
236344	2022	Q1	CV   550  001	237409	4
235182	2022	Q1	CV   730  101	237410	6
234845	2022	Q1	CV   730  101	237410	6
235192	2022	Q1	CV   730  101	237410	6
234898	2022	Q1	CV   730  101	237410	6
234899	2022	Q1	CV   730  101	237410	6
234900	2022	Q1	CV   730  101	237410	6
234943	2022	Q1	CV   8000 101	237331	8
235102	2022	Q1	CV   8000 101	237331	8
236341	2022	Q1	CV   8000 101	237331	8
235132	2022	Q1	CV   8000 101	237331	8
236055	2022	Q1	CV   8000 101	237331	8
236347	2022	Q1	CV   8000 101	237331	8
236345	2022	Q1	CV   8000 101	237331	8
236349	2022	Q1	CV   8000 101	237331	8
236049	2022	Q1	CV   8900 101	237331	3
236344	2022	Q1	CV   8900 101	237331	3
235134	2022	Q1	CV   8900 101	237331	3
236046	2022	Q1	CV   8910 101	237331	1
235990	2022	Q1	EB   1001 001	237381	29
236035	2022	Q1	EB   1001 001	237381	29
235598	2022	Q1	EB   1001 001	237381	29
235599	2022	Q1	EB   1001 001	237381	29
235885	2022	Q1	EB   1001 001	237381	29
235600	2022	Q1	EB   1001 001	237381	29
235651	2022	Q1	EB   1001 001	237381	29
235801	2022	Q1	EB   1001 001	237381	29
235937	2022	Q1	EB   1001 001	237381	29
235652	2022	Q1	EB   1001 001	237381	29
235964	2022	Q1	EB   1001 001	237381	29
235729	2022	Q1	EB   1001 001	237381	29
236009	2022	Q1	EB   1001 001	237381	29
235875	2022	Q1	EB   1001 001	237381	29
235765	2022	Q1	EB   1001 001	237381	29
236350	2022	Q1	EB   1001 001	237381	29
235965	2022	Q1	EB   1001 001	237381	29
235637	2022	Q1	EB   1001 001	237381	29
235638	2022	Q1	EB   1001 001	237381	29
235737	2022	Q1	EB   1001 001	237381	29
235910	2022	Q1	EB   1001 001	237381	29
235879	2022	Q1	EB   1001 001	237381	29
235891	2022	Q1	EB   1001 001	237381	29
236026	2022	Q1	EB   1001 001	237381	29
235925	2022	Q1	EB   1001 001	237381	29
235660	2022	Q1	EB   1001 001	237381	29
235630	2022	Q1	EB   1001 001	237381	29
236029	2022	Q1	EB   1001 001	237381	29
235647	2022	Q1	EB   1001 001	237381	29
236035	2022	Q1	EB   2001 001	237411	22
236023	2022	Q1	EB   2001 001	237411	22
236024	2022	Q1	EB   2001 001	237411	22
235994	2022	Q1	EB   2001 001	237411	22
235997	2022	Q1	EB   2001 001	237411	22
235973	2022	Q1	EB   2001 001	237411	22
235977	2022	Q1	EB   2001 001	237411	22
236036	2022	Q1	EB   2001 001	237411	22
236037	2022	Q1	EB   2001 001	237411	22
236026	2022	Q1	EB   2001 001	237411	22
236027	2022	Q1	EB   2001 001	237411	22
236038	2022	Q1	EB   2001 001	237411	22
235412	2022	Q1	EB   2001 001	237411	22
235980	2022	Q1	EB   2001 001	237411	22
236039	2022	Q1	EB   2001 001	237411	22
236029	2022	Q1	EB   2001 001	237411	22
235982	2022	Q1	EB   2001 001	237411	22
236030	2022	Q1	EB   2001 001	237411	22
235985	2022	Q1	EB   2001 001	237411	22
236031	2022	Q1	EB   2001 001	237411	22
236033	2022	Q1	EB   2001 001	237411	22
236034	2022	Q1	EB   2001 001	237411	22
236035	2022	Q1	EB   2420 011	237412	12
236023	2022	Q1	EB   2420 011	237412	12
235977	2022	Q1	EB   2420 011	237412	12
236036	2022	Q1	EB   2420 011	237412	12
236037	2022	Q1	EB   2420 011	237412	12
236026	2022	Q1	EB   2420 011	237412	12
236027	2022	Q1	EB   2420 011	237412	12
235980	2022	Q1	EB   2420 011	237412	12
235982	2022	Q1	EB   2420 011	237412	12
236031	2022	Q1	EB   2420 011	237412	12
236033	2022	Q1	EB   2420 011	237412	12
236034	2022	Q1	EB   2420 011	237412	12
236024	2022	Q1	EB   2420 012	237412	9
235994	2022	Q1	EB   2420 012	237412	9
235997	2022	Q1	EB   2420 012	237412	9
235973	2022	Q1	EB   2420 012	237412	9
236038	2022	Q1	EB   2420 012	237412	9
236039	2022	Q1	EB   2420 012	237412	9
236029	2022	Q1	EB   2420 012	237412	9
236030	2022	Q1	EB   2420 012	237412	9
235985	2022	Q1	EB   2420 012	237412	9
236351	2022	Q1	EB   3200 011	237413	3
236352	2022	Q1	EB   3200 011	237413	3
236353	2022	Q1	EB   3200 011	237413	3
236354	2022	Q1	EB   3200 012	237413	6
236355	2022	Q1	EB   3200 012	237413	6
235263	2022	Q1	EB   3200 012	237413	6
236356	2022	Q1	EB   3200 012	237413	6
236357	2022	Q1	EB   3200 012	237413	6
236358	2022	Q1	EB   3200 012	237413	6
236359	2022	Q1	EB   3200 013	237413	6
236360	2022	Q1	EB   3200 013	237413	6
236361	2022	Q1	EB   3200 013	237413	6
236362	2022	Q1	EB   3200 013	237413	6
236363	2022	Q1	EB   3200 013	237413	6
236364	2022	Q1	EB   3200 013	237413	6
236355	2022	Q1	EB   3410 011	237411	10
236359	2022	Q1	EB   3410 011	237411	10
236361	2022	Q1	EB   3410 011	237411	10
235263	2022	Q1	EB   3410 011	237411	10
236356	2022	Q1	EB   3410 011	237411	10
236362	2022	Q1	EB   3410 011	237411	10
236357	2022	Q1	EB   3410 011	237411	10
236363	2022	Q1	EB   3410 011	237411	10
236358	2022	Q1	EB   3410 011	237411	10
236364	2022	Q1	EB   3410 011	237411	10
236354	2022	Q1	EB   3410 012	237411	4
236352	2022	Q1	EB   3410 012	237411	4
236353	2022	Q1	EB   3410 012	237411	4
236360	2022	Q1	EB   3410 012	237411	4
236354	2022	Q1	EB   3510 001	237414	17
236351	2022	Q1	EB   3510 001	237414	17
236355	2022	Q1	EB   3510 001	237414	17
236365	2022	Q1	EB   3510 001	237414	17
236352	2022	Q1	EB   3510 001	237414	17
236359	2022	Q1	EB   3510 001	237414	17
236353	2022	Q1	EB   3510 001	237414	17
236361	2022	Q1	EB   3510 001	237414	17
235263	2022	Q1	EB   3510 001	237414	17
236356	2022	Q1	EB   3510 001	237414	17
236362	2022	Q1	EB   3510 001	237414	17
236366	2022	Q1	EB   3510 001	237414	17
236357	2022	Q1	EB   3510 001	237414	17
236033	2022	Q1	EB   3510 001	237414	17
236363	2022	Q1	EB   3510 001	237414	17
236358	2022	Q1	EB   3510 001	237414	17
236364	2022	Q1	EB   3510 001	237414	17
236354	2022	Q1	EB   3610 001	237364	18
236351	2022	Q1	EB   3610 001	237364	18
236355	2022	Q1	EB   3610 001	237364	18
236365	2022	Q1	EB   3610 001	237364	18
236352	2022	Q1	EB   3610 001	237364	18
236359	2022	Q1	EB   3610 001	237364	18
236353	2022	Q1	EB   3610 001	237364	18
236360	2022	Q1	EB   3610 001	237364	18
236361	2022	Q1	EB   3610 001	237364	18
236367	2022	Q1	EB   3610 001	237364	18
235263	2022	Q1	EB   3610 001	237364	18
236356	2022	Q1	EB   3610 001	237364	18
236362	2022	Q1	EB   3610 001	237364	18
236366	2022	Q1	EB   3610 001	237364	18
236357	2022	Q1	EB   3610 001	237364	18
236363	2022	Q1	EB   3610 001	237364	18
236358	2022	Q1	EB   3610 001	237364	18
236364	2022	Q1	EB   3610 001	237364	18
236354	2022	Q1	EB   3800 001	237412	9
235141	2022	Q1	EB   3800 001	237412	9
236351	2022	Q1	EB   3800 001	237412	9
236368	2022	Q1	EB   3800 001	237412	9
236369	2022	Q1	EB   3800 001	237412	9
236370	2022	Q1	EB   3800 001	237412	9
236371	2022	Q1	EB   3800 001	237412	9
236366	2022	Q1	EB   3800 001	237412	9
236364	2022	Q1	EB   3800 001	237412	9
236372	2022	Q1	EB   3820 001	237411	12
236373	2022	Q1	EB   3820 001	237411	12
236374	2022	Q1	EB   3820 001	237411	12
236375	2022	Q1	EB   3820 001	237411	12
236376	2022	Q1	EB   3820 001	237411	12
236377	2022	Q1	EB   3820 001	237411	12
236378	2022	Q1	EB   3820 001	237411	12
236379	2022	Q1	EB   3820 001	237411	12
236369	2022	Q1	EB   3820 001	237411	12
236361	2022	Q1	EB   3820 001	237411	12
236380	2022	Q1	EB   3820 001	237411	12
236381	2022	Q1	EB   3820 001	237411	12
236372	2022	Q1	EB   4511 001	237415	17
236382	2022	Q1	EB   4511 001	237415	17
236383	2022	Q1	EB   4511 001	237415	17
235141	2022	Q1	EB   4511 001	237415	17
236373	2022	Q1	EB   4511 001	237415	17
236374	2022	Q1	EB   4511 001	237415	17
236384	2022	Q1	EB   4511 001	237415	17
236375	2022	Q1	EB   4511 001	237415	17
236376	2022	Q1	EB   4511 001	237415	17
236377	2022	Q1	EB   4511 001	237415	17
236378	2022	Q1	EB   4511 001	237415	17
236379	2022	Q1	EB   4511 001	237415	17
236368	2022	Q1	EB   4511 001	237415	17
236369	2022	Q1	EB   4511 001	237415	17
236370	2022	Q1	EB   4511 001	237415	17
236371	2022	Q1	EB   4511 001	237415	17
236380	2022	Q1	EB   4511 001	237415	17
236383	2022	Q1	EB   4561 011	237415	9
236374	2022	Q1	EB   4561 011	237415	9
236376	2022	Q1	EB   4561 011	237415	9
236377	2022	Q1	EB   4561 011	237415	9
236378	2022	Q1	EB   4561 011	237415	9
236379	2022	Q1	EB   4561 011	237415	9
236368	2022	Q1	EB   4561 011	237415	9
236369	2022	Q1	EB   4561 011	237415	9
236380	2022	Q1	EB   4561 011	237415	9
236372	2022	Q1	EB   4561 012	237415	8
236382	2022	Q1	EB   4561 012	237415	8
235141	2022	Q1	EB   4561 012	237415	8
236373	2022	Q1	EB   4561 012	237415	8
236384	2022	Q1	EB   4561 012	237415	8
236375	2022	Q1	EB   4561 012	237415	8
236370	2022	Q1	EB   4561 012	237415	8
236371	2022	Q1	EB   4561 012	237415	8
236383	2022	Q1	EB   4910 001	237381	3
236375	2022	Q1	EB   4910 001	237381	3
236379	2022	Q1	EB   4910 001	237381	3
236372	2022	Q1	EB   4910 002	237381	4
235141	2022	Q1	EB   4910 002	237381	4
236373	2022	Q1	EB   4910 002	237381	4
236376	2022	Q1	EB   4910 002	237381	4
236374	2022	Q1	EB   4910 003	237364	4
236384	2022	Q1	EB   4910 003	237364	4
236380	2022	Q1	EB   4910 003	237364	4
236381	2022	Q1	EB   4910 003	237364	4
236382	2022	Q1	EB   4910 004	237364	4
236377	2022	Q1	EB   4910 004	237364	4
236378	2022	Q1	EB   4910 004	237364	4
236369	2022	Q1	EB   4910 004	237364	4
236368	2022	Q1	EB   4910 005	237364	3
236370	2022	Q1	EB   4910 005	237364	3
236371	2022	Q1	EB   4910 005	237364	3
235686	2022	Q1	EE   1000 011	237416	19
236385	2022	Q1	EE   1000 011	237416	19
235725	2022	Q1	EE   1000 011	237416	19
234904	2022	Q1	EE   1000 011	237416	19
235815	2022	Q1	EE   1000 011	237416	19
236386	2022	Q1	EE   1000 011	237416	19
235688	2022	Q1	EE   1000 011	237416	19
235905	2022	Q1	EE   1000 011	237416	19
235690	2022	Q1	EE   1000 011	237416	19
235696	2022	Q1	EE   1000 011	237416	19
235968	2022	Q1	EE   1000 011	237416	19
235820	2022	Q1	EE   1000 011	237416	19
235783	2022	Q1	EE   1000 011	237416	19
235786	2022	Q1	EE   1000 011	237416	19
235823	2022	Q1	EE   1000 011	237416	19
235740	2022	Q1	EE   1000 011	237416	19
236387	2022	Q1	EE   1000 011	237416	19
235948	2022	Q1	EE   1000 011	237416	19
235060	2022	Q1	EE   1000 011	237416	19
235847	2022	Q1	EE   1000 021	237417	19
236388	2022	Q1	EE   1000 021	237417	19
235615	2022	Q1	EE   1000 021	237417	19
235617	2022	Q1	EE   1000 021	237417	19
235636	2022	Q1	EE   1000 021	237417	19
235952	2022	Q1	EE   1000 021	237417	19
235733	2022	Q1	EE   1000 021	237417	19
235734	2022	Q1	EE   1000 021	237417	19
235710	2022	Q1	EE   1000 021	237417	19
235673	2022	Q1	EE   1000 021	237417	19
235639	2022	Q1	EE   1000 021	237417	19
235923	2022	Q1	EE   1000 021	237417	19
235954	2022	Q1	EE   1000 021	237417	19
235645	2022	Q1	EE   1000 021	237417	19
235611	2022	Q1	EE   1000 021	237417	19
236389	2022	Q1	EE   1000 021	237417	19
235631	2022	Q1	EE   1000 021	237417	19
234974	2022	Q1	EE   1000 021	237417	19
235040	2022	Q1	EE   1000 021	237417	19
236390	2022	Q1	EE   1000 031	237418	18
235813	2022	Q1	EE   1000 031	237418	18
235776	2022	Q1	EE   1000 031	237418	18
235692	2022	Q1	EE   1000 031	237418	18
235781	2022	Q1	EE   1000 031	237418	18
235782	2022	Q1	EE   1000 031	237418	18
235908	2022	Q1	EE   1000 031	237418	18
235969	2022	Q1	EE   1000 031	237418	18
235909	2022	Q1	EE   1000 031	237418	18
235627	2022	Q1	EE   1000 031	237418	18
235697	2022	Q1	EE   1000 031	237418	18
235739	2022	Q1	EE   1000 031	237418	18
235789	2022	Q1	EE   1000 031	237418	18
235790	2022	Q1	EE   1000 031	237418	18
235970	2022	Q1	EE   1000 031	237418	18
235719	2022	Q1	EE   1000 031	237418	18
235913	2022	Q1	EE   1000 031	237418	18
234977	2022	Q1	EE   1000 031	237418	18
236391	2022	Q1	EE   201  001	237365	23
236392	2022	Q1	EE   201  001	237365	23
236393	2022	Q1	EE   201  001	237365	23
236394	2022	Q1	EE   201  001	237365	23
236395	2022	Q1	EE   201  001	237365	23
236396	2022	Q1	EE   201  001	237365	23
236397	2022	Q1	EE   201  001	237365	23
236398	2022	Q1	EE   201  001	237365	23
236399	2022	Q1	EE   201  001	237365	23
236400	2022	Q1	EE   201  001	237365	23
236401	2022	Q1	EE   201  001	237365	23
235695	2022	Q1	EE   201  001	237365	23
235751	2022	Q1	EE   201  001	237365	23
236402	2022	Q1	EE   201  001	237365	23
236403	2022	Q1	EE   201  001	237365	23
236404	2022	Q1	EE   201  001	237365	23
236405	2022	Q1	EE   201  001	237365	23
236406	2022	Q1	EE   201  001	237365	23
236407	2022	Q1	EE   201  001	237365	23
236408	2022	Q1	EE   201  001	237365	23
236409	2022	Q1	EE   201  001	237365	23
236410	2022	Q1	EE   201  001	237365	23
236411	2022	Q1	EE   201  001	237365	23
236412	2022	Q1	EE   201  002	237418	26
236413	2022	Q1	EE   201  002	237418	26
236414	2022	Q1	EE   201  002	237418	26
236415	2022	Q1	EE   201  002	237418	26
236416	2022	Q1	EE   201  002	237418	26
236417	2022	Q1	EE   201  002	237418	26
236418	2022	Q1	EE   201  002	237418	26
236419	2022	Q1	EE   201  002	237418	26
236420	2022	Q1	EE   201  002	237418	26
236421	2022	Q1	EE   201  002	237418	26
236422	2022	Q1	EE   201  002	237418	26
236423	2022	Q1	EE   201  002	237418	26
236424	2022	Q1	EE   201  002	237418	26
236425	2022	Q1	EE   201  002	237418	26
236426	2022	Q1	EE   201  002	237418	26
236427	2022	Q1	EE   201  002	237418	26
236428	2022	Q1	EE   201  002	237418	26
236429	2022	Q1	EE   201  002	237418	26
236430	2022	Q1	EE   201  002	237418	26
236431	2022	Q1	EE   201  002	237418	26
236432	2022	Q1	EE   201  002	237418	26
236433	2022	Q1	EE   201  002	237418	26
236434	2022	Q1	EE   201  002	237418	26
236435	2022	Q1	EE   201  002	237418	26
236436	2022	Q1	EE   201  002	237418	26
236437	2022	Q1	EE   201  002	237418	26
236438	2022	Q1	EE   201  003	237418	27
236439	2022	Q1	EE   201  003	237418	27
236440	2022	Q1	EE   201  003	237418	27
236441	2022	Q1	EE   201  003	237418	27
236442	2022	Q1	EE   201  003	237418	27
236443	2022	Q1	EE   201  003	237418	27
236444	2022	Q1	EE   201  003	237418	27
236445	2022	Q1	EE   201  003	237418	27
236446	2022	Q1	EE   201  003	237418	27
236447	2022	Q1	EE   201  003	237418	27
236448	2022	Q1	EE   201  003	237418	27
236449	2022	Q1	EE   201  003	237418	27
234918	2022	Q1	EE   201  003	237418	27
236450	2022	Q1	EE   201  003	237418	27
236451	2022	Q1	EE   201  003	237418	27
236452	2022	Q1	EE   201  003	237418	27
236453	2022	Q1	EE   201  003	237418	27
236454	2022	Q1	EE   201  003	237418	27
236455	2022	Q1	EE   201  003	237418	27
236456	2022	Q1	EE   201  003	237418	27
236457	2022	Q1	EE   201  003	237418	27
236458	2022	Q1	EE   201  003	237418	27
236459	2022	Q1	EE   201  003	237418	27
236460	2022	Q1	EE   201  003	237418	27
236461	2022	Q1	EE   201  003	237418	27
236462	2022	Q1	EE   201  003	237418	27
236463	2022	Q1	EE   201  003	237418	27
236464	2022	Q1	EE   201  004	237365	27
235157	2022	Q1	EE   201  004	237365	27
236465	2022	Q1	EE   201  004	237365	27
236466	2022	Q1	EE   201  004	237365	27
236467	2022	Q1	EE   201  004	237365	27
236468	2022	Q1	EE   201  004	237365	27
236469	2022	Q1	EE   201  004	237365	27
234961	2022	Q1	EE   201  004	237365	27
236470	2022	Q1	EE   201  004	237365	27
235253	2022	Q1	EE   201  004	237365	27
236471	2022	Q1	EE   201  004	237365	27
236472	2022	Q1	EE   201  004	237365	27
236473	2022	Q1	EE   201  004	237365	27
236474	2022	Q1	EE   201  004	237365	27
236475	2022	Q1	EE   201  004	237365	27
236476	2022	Q1	EE   201  004	237365	27
236477	2022	Q1	EE   201  004	237365	27
236478	2022	Q1	EE   201  004	237365	27
236479	2022	Q1	EE   201  004	237365	27
236480	2022	Q1	EE   201  004	237365	27
236481	2022	Q1	EE   201  004	237365	27
236482	2022	Q1	EE   201  004	237365	27
236483	2022	Q1	EE   201  004	237365	27
236484	2022	Q1	EE   201  004	237365	27
236485	2022	Q1	EE   201  004	237365	27
236486	2022	Q1	EE   201  004	237365	27
236487	2022	Q1	EE   201  004	237365	27
234954	2022	Q1	EE   201  005	237418	24
236488	2022	Q1	EE   201  005	237418	24
236489	2022	Q1	EE   201  005	237418	24
236490	2022	Q1	EE   201  005	237418	24
236491	2022	Q1	EE   201  005	237418	24
236492	2022	Q1	EE   201  005	237418	24
236493	2022	Q1	EE   201  005	237418	24
236494	2022	Q1	EE   201  005	237418	24
236495	2022	Q1	EE   201  005	237418	24
236496	2022	Q1	EE   201  005	237418	24
236497	2022	Q1	EE   201  005	237418	24
236498	2022	Q1	EE   201  005	237418	24
236499	2022	Q1	EE   201  005	237418	24
236500	2022	Q1	EE   201  005	237418	24
236501	2022	Q1	EE   201  005	237418	24
236502	2022	Q1	EE   201  005	237418	24
236503	2022	Q1	EE   201  005	237418	24
236504	2022	Q1	EE   201  005	237418	24
236505	2022	Q1	EE   201  005	237418	24
236506	2022	Q1	EE   201  005	237418	24
235987	2022	Q1	EE   201  005	237418	24
236507	2022	Q1	EE   201  005	237418	24
236508	2022	Q1	EE   201  005	237418	24
236509	2022	Q1	EE   201  005	237418	24
235505	2022	Q1	EE   2050 021	237419	23
236007	2022	Q1	EE   2050 021	237419	23
235506	2022	Q1	EE   2050 021	237419	23
235507	2022	Q1	EE   2050 021	237419	23
235284	2022	Q1	EE   2050 021	237419	23
235447	2022	Q1	EE   2050 021	237419	23
235369	2022	Q1	EE   2050 021	237419	23
235509	2022	Q1	EE   2050 021	237419	23
235510	2022	Q1	EE   2050 021	237419	23
235976	2022	Q1	EE   2050 021	237419	23
235011	2022	Q1	EE   2050 021	237419	23
236510	2022	Q1	EE   2050 021	237419	23
235513	2022	Q1	EE   2050 021	237419	23
235514	2022	Q1	EE   2050 021	237419	23
235516	2022	Q1	EE   2050 021	237419	23
235277	2022	Q1	EE   2050 021	237419	23
236511	2022	Q1	EE   2050 021	237419	23
235742	2022	Q1	EE   2050 021	237419	23
236015	2022	Q1	EE   2050 021	237419	23
236512	2022	Q1	EE   2050 021	237419	23
235041	2022	Q1	EE   2050 021	237419	23
236513	2022	Q1	EE   2050 021	237419	23
235518	2022	Q1	EE   2050 021	237419	23
236388	2022	Q1	EE   2050 031	237419	19
235520	2022	Q1	EE   2050 031	237419	19
235521	2022	Q1	EE   2050 031	237419	19
235522	2022	Q1	EE   2050 031	237419	19
235489	2022	Q1	EE   2050 031	237419	19
235523	2022	Q1	EE   2050 031	237419	19
236514	2022	Q1	EE   2050 031	237419	19
235524	2022	Q1	EE   2050 031	237419	19
235512	2022	Q1	EE   2050 031	237419	19
235527	2022	Q1	EE   2050 031	237419	19
235529	2022	Q1	EE   2050 031	237419	19
235474	2022	Q1	EE   2050 031	237419	19
235530	2022	Q1	EE   2050 031	237419	19
235515	2022	Q1	EE   2050 031	237419	19
235517	2022	Q1	EE   2050 031	237419	19
235532	2022	Q1	EE   2050 031	237419	19
235533	2022	Q1	EE   2050 031	237419	19
235195	2022	Q1	EE   2050 031	237419	19
235534	2022	Q1	EE   2050 031	237419	19
234999	2022	Q1	EE   2060 011	237420	16
235519	2022	Q1	EE   2060 011	237420	16
236515	2022	Q1	EE   2060 011	237420	16
236516	2022	Q1	EE   2060 011	237420	16
236025	2022	Q1	EE   2060 011	237420	16
236517	2022	Q1	EE   2060 011	237420	16
236518	2022	Q1	EE   2060 011	237420	16
236519	2022	Q1	EE   2060 011	237420	16
